ID,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Brand
3454,Honda Mobilio RS i DTEC,Delhi,2014,31250,Diesel,Manual,First,24.5,1498,98.6,7,6.5,Honda
3086,Hyundai Grand i10 Asta Option AT,Coimbatore,2017,31227.07427,Petrol,Automatic,First,18.9,1197,82,5,6.89,Hyundai
1487,Hyundai Grand i10 Asta Option AT,Kochi,2017,31204.41282,Petrol,Automatic,First,18.9,1197,82,5,5.99,Hyundai
3978,Hyundai Grand i10 Magna,Delhi,2014,31200,Petrol,Manual,First,18.9,1197,82,5,3.9,Hyundai
212,Hyundai Xcent 1.2 Kappa AT SX Option,Chennai,2015,31188.26458,Petrol,Automatic,First,16.9,1197,82,5,5.8,Hyundai
346,Hyundai Grand i10 1.2 Kappa Magna,Kolkata,2017,31184,Petrol,Manual,First,18.9,1197,81.86,5,5,Hyundai
3503,Jaguar XF 2.2 Litre Luxury,Kochi,2016,31150,Diesel,Automatic,First,16.36,2179,187.7,5,30.54,Jaguar
3623,Ford EcoSport 1.5 Ti VCT MT Titanium,Mumbai,2014,31130,Petrol,Manual,First,15.85,1499,110.4,5,5.75,Ford
4791,Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2016,31075,Diesel,Automatic,Second,12.07,2967,241.4,7,49.79,Audi
971,Renault KWID 1.0 RXL,Jaipur,2017,31056,Petrol,Manual,First,23.01,999,67,5,3.6,Renault
1968,Maruti Swift VDI,Hyderabad,2018,31025,Diesel,Manual,First,28.4,1248,74,5,7.15,Maruti
1656,Skoda Octavia 2.0 TDI AT Style Plus,Kochi,2016,31021,Diesel,Automatic,First,19.5,1968,141,5,16.61,Skoda
4274,Maruti Alto 800 2016-2019 VXI,Kolkata,2016,31006,Petrol,Manual,First,24.7,796,47.3,5,2.61,Maruti
2762,Maruti Vitara Brezza LDi Option,Pune,2016,31001,Diesel,Manual,First,24.3,1248,88.5,5,7.25,Maruti
2441,Nissan Micra XL,Kolkata,2016,31001,Petrol,Manual,First,18.44,1198,75,5,3,Nissan
1114,Audi A6 2011-2015 2.0 TDI Premium Plus,Kolkata,2013,31000,Diesel,Automatic,First,17.68,1968,174.33,5,18.95,Audi
2940,Audi Q3 30 TDI Premium FWD,Mumbai,2017,31000,Diesel,Automatic,First,18.51,1968,147.51,5,27,Audi
2493,BMW 3 Series Luxury Line,Mumbai,2016,31000,Diesel,Automatic,First,21.76,1995,190,5,29.95,BMW
2965,BMW X1 M Sport sDrive 20d,Mumbai,2016,31000,Diesel,Automatic,First,17.05,1995,190,5,29.5,BMW
4072,Honda Jazz 1.2 S i VTEC,Mumbai,2015,31000,Petrol,Manual,First,18.7,1199,88.7,5,4.9,Honda
661,Hyundai i10 Magna 1.2 iTech SE,Kolkata,2012,31000,Petrol,Manual,First,20.36,1197,78.9,5,2.25,Hyundai
1030,Hyundai i20 Diesel Asta Option,Pune,2018,31000,Diesel,Manual,First,22.54,1396,88.73,5,7.75,Hyundai
3874,Hyundai Xcent 1.2 VTVT E Plus,Pune,2018,31000,Petrol,Manual,First,20.14,1197,81.86,5,5,Hyundai
4921,Nissan Terrano XL,Mumbai,2013,31000,Petrol,Manual,First,13.24,1598,102.5,5,4.95,Nissan
2491,Skoda Rapid 1.5 TDI Style,Hyderabad,2017,31000,Diesel,Manual,First,21.13,1498,108.4,5,10.5,Skoda
1801,Tata Indigo eCS eLX BS IV,Ahmedabad,2013,31000,Diesel,Manual,First,25,1396,69,5,2.7,Tata
3215,Maruti Baleno Zeta 1.2,Ahmedabad,2016,30965,Petrol,Manual,First,21.4,1197,83.1,5,6.25,Maruti
1012,Datsun redi-GO T Option,Kochi,2018,30953,Petrol,Manual,First,22.7,799,53.64,5,3.48,Datsun
4076,Ford Figo 2015-2019 1.2P Titanium MT,Coimbatore,2017,30933,Petrol,Manual,First,18.16,1196,86.8,5,5.84,Ford
3842,Jeep Compass 2.0 Limited Option 4X4,Kolkata,2017,30916.62972,Diesel,Manual,First,16.3,1956,170,5,17.5,Jeep
4826,Jaguar XF 3.0 Litre S Premium Luxury,Mumbai,2012,30900,Diesel,Automatic,First,14.74,2993,270.9,5,29.5,Jaguar
954,Maruti Alto 800 LXI,Hyderabad,2013,30852,Petrol,Manual,First,22.74,796,47.3,5,2.49,Maruti
3521,Hyundai i20 Asta,Kochi,2010,30754,Petrol,Manual,First,17,1197,80,5,3.38,Hyundai
1282,BMW X1 xDrive 20d xLine,Kochi,2018,30733,Diesel,Automatic,First,20.68,1995,190,5,29.3,BMW
1934,Hyundai i20 1.2 Sportz,Hyderabad,2012,30725.98033,Petrol,Manual,First,17,1197,80,5,4,Hyundai
1471,Hyundai i20 Asta Option 1.2,Mumbai,2015,30725.98033,Petrol,Manual,First,18.6,1197,81.83,5,5.5,Hyundai
996,Hyundai Grand i10 Sportz,Kochi,2016,30722.85687,Petrol,Manual,First,18.9,1197,82,5,4.78,Hyundai
1603,BMW 3 Series Luxury Line,Kochi,2015,30717,Diesel,Automatic,Second,21.76,1995,190,5,25.99,BMW
4334,Hyundai EON 1.0 Magna Plus Option O,Kochi,2017,30711,Petrol,Manual,First,20.3,998,68.05,5,4.45,Hyundai
113,Mercedes-Benz GLE 350d,Coimbatore,2018,30706,Diesel,Automatic,First,11.57,2987,254.79,5,59.29,Mercedes-Benz
3025,Hyundai Grand i10 Asta Option,Bangalore,2015,30694.53005,Petrol,Manual,First,18.9,1197,82,5,5.75,Hyundai
4431,Tata Nano Twist XT,Coimbatore,2015,30676,Petrol,Manual,First,25.4,624,37.5,4,2.9,Tata
2352,Renault KWID RXT Optional,Hyderabad,2018,30579.88018,Petrol,Manual,First,25.17,799,53.3,5,4.45,Renault
2190,Ford Endeavour 3.2 Trend AT 4X4,Kochi,2018,30552,Diesel,Automatic,First,10.91,3198,197.2,7,32.44,Ford
2923,Hyundai Verna 1.6 CRDI SX Option,Kochi,2019,30529,Diesel,Manual,First,23.9,1582,126.2,5,14.28,Hyundai
4595,Skoda Octavia Elegance 1.8 TSI AT,Kochi,2017,30523,Petrol,Automatic,First,14.7,1798,177.5,5,17.08,Skoda
2592,Hyundai Creta 1.6 CRDi SX,Kochi,2017,30519,Diesel,Manual,First,19.67,1582,126.2,5,12.81,Hyundai
4822,Maruti Dzire New,Pune,2016,30500,Diesel,Automatic,First,26.59,1248,74,5,7.65,Maruti
4508,Maruti Celerio LXI,Kolkata,2015,30458,Petrol,Manual,First,23.1,998,67.04,5,2.99,Maruti
682,Ford EcoSport 1.5 TDCi Titanium,Kochi,2017,30453,Diesel,Manual,First,22.77,1498,98.59,5,8.45,Ford
557,Hyundai i20 1.2 Spotz,Chennai,2017,30312.40876,Petrol,Manual,First,18.6,1197,81.83,5,6.95,Hyundai
3377,Hyundai Elite i20 Petrol Sportz,Jaipur,2016,30292,Petrol,Manual,First,18.6,1197,81.86,5,6.1,Hyundai
3982,Hyundai i20 Sportz 1.2,Jaipur,2016,30292,Petrol,Manual,First,18.6,1197,81.83,5,6.3,Hyundai
2810,Ford Aspire Titanium Diesel,Coimbatore,2017,30279,Diesel,Manual,First,26.1,1498,99,5,7.29,Ford
341,Maruti Ritz VXI ABS,Coimbatore,2016,30232,Petrol,Manual,First,21.1,1197,85.8,5,5.81,Maruti
3508,Maruti Baleno Alpha 1.3,Hyderabad,2016,30112,Diesel,Manual,First,27.39,1248,74,5,7.79,Maruti
354,Renault Duster 110PS Diesel RxZ AMT,Coimbatore,2017,30090,Diesel,Automatic,First,19.6,1461,108.45,5,11.44,Renault
482,Audi A4 3.0 TDI Quattro,Bangalore,2014,30000,Diesel,Automatic,First,14.94,2967,241.4,5,24.5,Audi
841,Audi A4 3.0 TDI Quattro Premium,Kolkata,2010,30000,Diesel,Automatic,First,14.94,2967,241.4,5,9.8,Audi
1743,Audi A4 35 TDI Technology Edition,Hyderabad,2015,30000,Diesel,Automatic,First,17.11,1968,174.33,5,27,Audi
2166,Audi A6 2.7 TDI,Mumbai,2009,30000,Diesel,Automatic,First,12.4,2698,179.5,5,8.95,Audi
210,BMW 3 Series 320d Luxury Line,Hyderabad,2013,30000,Diesel,Automatic,First,18.88,1995,184,5,22,BMW
3419,BMW 3 Series 320d Prestige,Hyderabad,2015,30000,Diesel,Automatic,First,18.88,1995,184,5,22,BMW
872,BMW 5 Series 2013-2017 520d Luxury Line,Chennai,2016,30000,Diesel,Automatic,Second,18.12,1995,190,5,31.5,BMW
3558,BMW 6 Series 640d Coupe,Mumbai,2013,30000,Diesel,Automatic,First,9.52,2993,313,4,45,BMW
825,BMW 6 Series Gran Coupe,Mumbai,2016,30000,Diesel,Automatic,First,17.54,2993,313,4,45,BMW
50,Chevrolet Beat LT,Kolkata,2010,30000,Petrol,Manual,First,18.6,1199,76.8,5,1.6,Chevrolet
3795,Ford EcoSport 1.5 Diesel Titanium,Mumbai,2017,30000,Diesel,Manual,First,23,1498,98.96,5,8.99,Ford
1383,Ford EcoSport 1.5 TDCi Ambiente,Kolkata,2017,30000,Diesel,Manual,First,22.77,1498,98.59,5,6,Ford
815,Honda Amaze SX i-DTEC,Kolkata,2015,30000,Diesel,Manual,First,25.8,1498,98.6,5,3.5,Honda
2449,Honda Brio S MT,Delhi,2014,30000,Petrol,Manual,Second,19.4,1198,86.8,5,3.2,Honda
4634,Honda City i-VTEC CVT VX,Mumbai,2017,30000,Petrol,Automatic,First,18,1497,117.3,5,8.65,Honda
1574,Honda City V MT,Chennai,2014,30000,Petrol,Manual,Second,16.8,1497,116.3,5,6,Honda
3968,Hyundai Grand i10 Asta Option,Bangalore,2014,30000,Petrol,Manual,Second,18.9,1197,82,5,4.9,Hyundai
721,Hyundai Grand i10 CRDi Sportz,Ahmedabad,2016,30000,Diesel,Manual,First,24,1120,70,5,5.5,Hyundai
4397,Hyundai i20 1.4 Sportz,Ahmedabad,2018,30000,Diesel,Manual,First,22.54,1396,88.73,5,7.75,Hyundai
1897,Mahindra Scorpio 1.99 S8,Delhi,2017,30000,Diesel,Manual,First,15.4,1997,120,7,12.25,Mahindra
2052,Mahindra TUV 300 T8 AMT,Hyderabad,2017,30000,Diesel,Automatic,First,18.49,1493,100,7,8.2,Mahindra
1845,Maruti Alto 800 LXI,Pune,2013,30000,Petrol,Manual,First,22.74,796,47.3,5,2.5,Maruti
3058,Maruti Celerio LXI MT,Kolkata,2018,30000,Petrol,Manual,First,23.1,998,67.04,5,3.75,Maruti
4193,Maruti Celerio ZXI AT,Jaipur,2016,30000,Petrol,Automatic,Second,23.1,998,67.04,5,4.25,Maruti
522,Maruti Ciaz ZXi Plus,Mumbai,2015,30000,Petrol,Manual,First,20.73,1373,91.1,5,6.55,Maruti
2379,Maruti Ciaz ZXi Plus,Chennai,2015,30000,Petrol,Manual,First,20.73,1373,91.1,5,6.7,Maruti
1150,Maruti Swift Dzire VDI Optional,Hyderabad,2016,30000,Diesel,Manual,First,26.59,1248,74,5,6,Maruti
3291,Maruti Swift VDI,Pune,2018,30000,Diesel,Manual,First,28.4,1248,74,5,6,Maruti
4110,Maruti Wagon R LXI,Ahmedabad,2014,30000,Petrol,Manual,First,22.5,998,67.04,5,3.3,Maruti
1626,Mercedes-Benz B Class B180,Delhi,2013,30000,Petrol,Automatic,First,14.8,1595,120.7,5,11,Mercedes-Benz
920,Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,Delhi,2014,30000,Diesel,Automatic,First,14.21,2143,203,5,26,Mercedes-Benz
1837,Mercedes-Benz GLA Class 200 CDI,Hyderabad,2014,30000,Diesel,Automatic,First,17.9,2143,136,5,26,Mercedes-Benz
572,Nissan Micra Diesel XL,Chennai,2014,30000,Diesel,Manual,First,23.08,1461,63.1,5,3,Nissan
1186,Nissan Micra XL,Chennai,2013,30000,Petrol,Manual,First,18.44,1198,75,5,3.25,Nissan
534,Renault Duster 85PS Diesel RxE,Pune,2014,30000,Diesel,Manual,First,20.45,1461,83.8,5,8,Renault
3232,Renault Duster 85PS Diesel RxL Optional,Mumbai,2014,30000,Diesel,Manual,First,20.46,1461,83.8,5,5.95,Renault
4207,Tata Indigo CS eGLX BS IV,Pune,2012,30000,Petrol,Manual,Second,15.64,1193,64.08,5,2.3,Tata
1585,Toyota Innova Crysta 2.8 ZX AT,Mumbai,2017,30000,Diesel,Automatic,First,11.36,2755,171.5,7,19.25,Toyota
4354,Volkswagen Polo 1.2 MPI Comfortline,Bangalore,2014,30000,Petrol,Manual,Second,16.47,1198,74,5,5.25,Volkswagen
1021,Volkswagen Polo Petrol Comfortline 1.2L,Kolkata,2013,30000,Petrol,Manual,First,16.47,1198,73.9,5,2.8,Volkswagen
2362,BMW 7 Series 730Ld Eminence,Kochi,2015,29966,Diesel,Automatic,Second,16.77,2993,258,5,43.6,BMW
4644,Hyundai Creta 1.6 SX Plus Petrol Automatic,Coimbatore,2017,29952,Petrol,Automatic,First,13,1591,121.3,5,13.77,Hyundai
570,Honda City i-VTEC V,Mumbai,2017,29930.32821,Petrol,Manual,First,17.4,1497,117.3,5,8.5,Honda
4194,Maruti Wagon R VXI BS IV with ABS,Kolkata,2016,29930,Petrol,Manual,First,18.9,998,67.1,5,3.35,Maruti
3470,Mahindra XUV500 W10 2WD,Kochi,2018,29907,Diesel,Manual,First,16,2179,140,7,16.36,Mahindra
165,Ford Figo Aspire 1.2 Ti-VCT Ambiente,,2016,29875,Petrol,Manual,First,18.16,1196,86.8,5,4.85,Ford
2516,Mercedes-Benz CLA 200 CDI Sport,Kochi,2019,29836,Diesel,Automatic,First,17.9,2143,136,5,25.75,Mercedes-Benz
4185,Hyundai EON D Lite Plus,Kochi,2015,29832,Petrol,Manual,First,21.1,814,55.2,5,3.29,Hyundai
4563,Mercedes-Benz New C-Class C 200 Avantgarde Edition C,Kochi,2010,29813,Petrol,Automatic,Second,14.74,1991,181.03,5,11.5,Mercedes-Benz
4554,Volkswagen Polo 1.2 MPI Highline,Coimbatore,2015,29651,Petrol,Manual,First,16.47,1198,74,5,6.43,Volkswagen
4966,Hyundai i20 1.2 Sportz,Coimbatore,2015,29634,Petrol,Manual,Second,17,1197,80,5,6,Hyundai
1859,Hyundai Grand i10 AT Asta,Mumbai,2015,29631,Petrol,Automatic,First,18.9,1197,82,5,4.9,Hyundai
767,BMW X5 2014-2019 xDrive 30d Design Pure Experience 7 Seater,Mumbai,2015,29500,Diesel,Automatic,First,15.97,2993,258,7,43,BMW
3759,Maruti Swift LXI Option,Chennai,2015,29500,Petrol,Manual,First,20.4,1197,81.8,5,4.15,Maruti
1173,Maruti Swift VXI BSIV,Mumbai,2016,29401,Petrol,Manual,First,20.4,1197,81.8,5,4.31,Maruti
907,Mercedes-Benz GLC 220d 4MATIC Style,Coimbatore,2019,29311,Diesel,Automatic,First,17.9,2143,170,5,50.97,Mercedes-Benz
2087,Mercedes-Benz GLE 350d,Coimbatore,2018,29277,Diesel,Automatic,First,11.57,2987,254.79,5,59.65,Mercedes-Benz
1276,Toyota Camry Hybrid,Chennai,2014,29277,Petrol,Automatic,First,19.16,2494,158.2,5,27,Toyota
2821,Toyota Innova 2.5 G (Diesel) 8 Seater,Kochi,2017,29219,Diesel,Manual,First,12.99,2494,100.6,8,13.48,Toyota
4560,Maruti Wagon R CNG LXI,Pune,2014,29202,CNG,Manual,First,33.54,998,67.04,5,3.9,Maruti
3911,Hyundai Accent GLE,Kolkata,2005,29195.55575,Petrol,Manual,First,13.2,1495,94,5,0.9,Hyundai
1253,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Coimbatore,2018,29161,Diesel,Automatic,First,19.27,2143,167.62,5,39.41,Mercedes-Benz
2414,Audi Q5 3.0 TDI Quattro Technology,Coimbatore,2018,29091,Diesel,Automatic,First,13.22,2967,241.4,5,45.52,Audi
2872,Mahindra KUV 100 mFALCON G80 K8,Kochi,2017,29085,Petrol,Manual,First,18.15,1198,82,6,5.84,Mahindra
1778,Audi A4 2.0 TDI 177 Premium Plus,Bangalore,2014,29063,Diesel,Automatic,First,17.11,1968,174.33,5,25.75,Audi
901,Audi A4 2.0 TDI 177 Technology Edition,Bangalore,2014,29000,Diesel,Automatic,First,17.11,1968,174.33,5,26,Audi
3307,Ford Endeavour 3.2 Titanium AT 4X4,Mumbai,2016,29000,Diesel,Automatic,First,10.91,3198,197,7,29.8,Ford
2835,Honda Amaze S Diesel,Hyderabad,2015,29000,Diesel,Manual,First,27.4,1498,98.6,5,5.99,Honda
1411,Honda Amaze SX i-VTEC,Mumbai,2014,29000,Petrol,Manual,First,18,1198,86.7,5,4.25,Honda
2798,Honda City i-VTEC VX,Ahmedabad,2017,29000,Petrol,Manual,First,17.4,1497,117.3,5,10,Honda
1690,Hyundai Creta 1.6 CRDi SX,Mumbai,2016,29000,Diesel,Manual,First,19.67,1582,126.2,5,12.6,Hyundai
947,Hyundai Creta 1.6 SX Plus Diesel,Bangalore,2015,29000,Diesel,Manual,First,19.67,1582,126.2,5,13,Hyundai
4332,Hyundai i10 Magna 1.2,Kolkata,2012,29000,Petrol,Manual,First,20.36,1197,78.9,5,2.35,Hyundai
4406,Hyundai i10 Sportz 1.2,Bangalore,2010,29000,Petrol,Manual,First,20.36,1197,78.9,5,3.45,Hyundai
4295,Hyundai i20 Asta 1.4 CRDi,Bangalore,2014,29000,Diesel,Manual,First,22.54,1396,88.73,5,8.35,Hyundai
675,Hyundai i20 Magna 1.4 CRDi,Pune,2015,29000,Diesel,Manual,Second,22.54,1396,88.73,5,7,Hyundai
3011,Hyundai Xcent 1.1 CRDi S,Mumbai,2016,29000,Diesel,Manual,First,24.4,1120,71,5,5.95,Hyundai
2463,Jaguar XF 3.0 Litre S Premium Luxury,Kolkata,2012,29000,Diesel,Automatic,First,14.74,2993,270.9,5,20,Jaguar
2772,Jeep Compass 2.0 Limited,Jaipur,2018,29000,Diesel,Manual,First,17.1,1956,170,5,19,Jeep
2360,Maruti Baleno Alpha 1.3,Kolkata,2016,29000,Diesel,Manual,First,27.39,1248,74,5,6.5,Maruti
1591,Maruti Ritz VXi,Mumbai,2012,29000,Petrol,Manual,First,18.5,1197,85.8,5,3.25,Maruti
8,Maruti Swift Dzire VDI,Bangalore,2014,29000,Diesel,Manual,First,23.4,1248,74,5,5.75,Maruti
340,Maruti Zen LXi BSII,Chennai,2004,29000,Petrol,Manual,First,17.3,993,60,5,1.6,Maruti
4483,Mercedes-Benz B Class B180,Delhi,2013,29000,Petrol,Automatic,First,14.8,1595,120.7,5,11.25,Mercedes-Benz
4020,Mercedes-Benz CLS-Class 2006-2010 350 CDI,Hyderabad,2010,29000,Diesel,Automatic,First,15.04,3498,271.72,4,32,Mercedes-Benz
3145,Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,Bangalore,2013,29000,Diesel,Automatic,First,14.21,2143,203,5,29,Mercedes-Benz
2469,Mercedes-Benz GLE 250d,Hyderabad,2017,29000,Diesel,Automatic,First,17.9,2143,201.15,5,57,Mercedes-Benz
4016,Mercedes-Benz New C-Class 230 Avantgarde,Hyderabad,2009,29000,Petrol,Automatic,Second,11.7,1796,178,5,10,Mercedes-Benz
837,Tata Nano XTA,Bangalore,2016,29000,Petrol,Automatic,First,21.9,624,37.48,4,2.8,Tata
3411,Toyota Fortuner 2.8 2WD AT,Pune,2017,29000,Diesel,Automatic,First,12.9,2755,174.5,7,31,Toyota
1572,Volkswagen Polo 1.5 TDI Comfortline,,2016,29000,Diesel,Manual,First,20.14,1498,88.8,5,4,Volkswagen
3606,Tata Tigor 1.05 Revotorq XT,Kochi,2018,28973,Diesel,Manual,First,24.7,1047,69,5,6.64,Tata
1807,Jeep Compass 2.0 Longitude,Kochi,2018,28937,Diesel,Manual,First,17.1,1956,170,5,17.02,Jeep
2142,Mercedes-Benz E-Class 230 E AT,Kolkata,2009,28888,Petrol,Automatic,First,10,2496,157.7,5,7.56,Mercedes-Benz
508,Volkswagen Polo Petrol Comfortline 1.2L,Coimbatore,2016,28851,Petrol,Manual,First,16.47,1198,73.9,5,6.18,Volkswagen
4575,Honda Jazz 1.2 SV i VTEC,Kochi,2017,28846.79822,Petrol,Manual,First,18.7,1199,88.7,5,6.14,Honda
969,Ford Figo Aspire 1.5 Ti-VCT Titanium,Mumbai,2015,28843,Petrol,Automatic,First,18.16,1499,110.5,5,5.49,Ford
2577,Hyundai i20 2015-2017 1.4 Magna ABS,Pune,2012,28819.08086,Diesel,Manual,First,21.9,1396,90,5,4.25,Hyundai
2307,Audi Q7 35 TDI Quattro Technology,Coimbatore,2016,28733,Diesel,Automatic,First,12.07,2967,241.4,7,53.11,Audi
1753,Volkswagen Polo GT TSI,Mumbai,2016,28721.2599,Petrol,Automatic,First,17.21,1197,103.5,5,7.25,Volkswagen
4642,Honda Brio S MT,Coimbatore,2016,28637,Petrol,Manual,First,19.4,1198,86.8,5,5.53,Honda
373,Tata Tiago 1.2 Revotron XZ,Coimbatore,2019,28635.63949,Petrol,Manual,First,23.84,1199,84,5,6.94,Tata
2855,Maruti Alto LXi BSII,Hyderabad,2011,28619,Petrol,Manual,First,19.7,796,46.3,5,2.4,Maruti
3527,Mahindra Thar CRDe,Coimbatore,2017,28599,Diesel,Manual,First,16.55,2498,105,6,9.66,Mahindra
1168,Honda Jazz 1.2 V CVT i VTEC,Kochi,2016,28503,Petrol,Automatic,First,19,1199,88.7,5,6.86,Honda
411,Nissan Micra Active XV S,Delhi,2015,28500,Petrol,Manual,First,19.49,1198,67.04,5,3.5,Nissan
2711,Audi A4 35 TDI Premium Plus,Coimbatore,2014,28469,Diesel,Automatic,Second,18.25,1968,187.74,5,24.37,Audi
1868,Mahindra Scorpio S10 4WD,Kochi,2017,28464,Diesel,Manual,First,15.4,2179,120,7,13.05,Mahindra
488,Honda City 1.5 V MT,Hyderabad,2016,28414,Petrol,Manual,First,17,1497,118,5,8.4,Honda
495,Maruti Eeco 7 Seater Standard,Coimbatore,2018,28371,Petrol,Manual,First,15.1,1196,73,7,4.74,Maruti
1937,Hyundai Xcent 1.2 Kappa S Option,Jaipur,2017,28360,Petrol,Manual,First,19.1,1197,81.86,5,5.12,Hyundai
2160,Mercedes-Benz New C-Class 200 K AT,Kolkata,2009,28352,Petrol,Automatic,First,11.7,1796,178,5,9.35,Mercedes-Benz
1361,Maruti Alto K10 VXI,Chennai,2015,28300,Petrol,Manual,First,24.07,998,67.1,5,2.15,Maruti
3731,Honda Amaze SX i-VTEC,Coimbatore,2014,28246,Petrol,Manual,Second,17.8,1198,86.7,5,4.94,Honda
3604,Nissan Terrano XL,Mumbai,2013,28238,Petrol,Manual,First,13.24,1598,102.5,5,5.55,Nissan
1911,Ford Ecosport 1.5 Ti VCT MT Titanium,Coimbatore,2015,28232,Petrol,Manual,Second,15.8,1499,110,5,7.72,Ford
3345,Maruti Dzire AMT ZDI Plus,Hyderabad,2017,28226,Diesel,Automatic,First,28.4,1248,73.75,5,9.15,Maruti
3756,Honda Mobilio S i DTEC,Kolkata,2015,28195.85957,Diesel,Manual,First,24.2,1498,98.6,7,4.7,Honda
2879,Maruti Dzire VDI,Kolkata,2015,28193,Diesel,Manual,First,28.4,1248,73.75,5,5.25,Maruti
3054,Hyundai Grand i10 1.2 Kappa Sportz,Kochi,2016,28147,Petrol,Manual,First,18.9,1197,81.86,5,5.07,Hyundai
1880,BMW X1 sDrive 20d xLine,Bangalore,2016,28143,Diesel,Automatic,First,20.68,1995,190,5,28.5,BMW
4855,Hyundai Elite i20 Petrol Asta,Mumbai,2015,28133,Petrol,Manual,First,18.6,1197,81.86,5,5.6,Hyundai
2453,Toyota Fortuner 2.8 2WD AT,Coimbatore,2019,28069,Diesel,Automatic,First,12.9,2755,174.5,7,30.85,Toyota
425,BMW 7 Series 740Li,Coimbatore,2018,28060,Petrol,Automatic,First,12.05,2979,320,5,93.67,BMW
1679,Hyundai Grand i10 Asta Option AT,Coimbatore,2017,28052,Petrol,Automatic,First,18.9,1197,82,5,7.22,Hyundai
3374,Tata Tiago 1.2 Revotron XT Option,Coimbatore,2019,28018.11481,Petrol,Manual,First,23.84,1199,84,5,5.85,Tata
4027,Honda City i VTEC V,Mumbai,2015,28004,Petrol,Manual,First,17.8,1497,117.3,5,7.1,Honda
1941,Maruti Ertiga LXI,Ahmedabad,2012,28002,Petrol,Manual,First,16.02,1373,94,7,5.75,Maruti
1039,Audi Q3 35 TDI Quattro Premium,Chennai,2015,28000,Diesel,Automatic,First,15.73,1968,174.33,5,23.75,Audi
2245,Honda Brio VX AT,Hyderabad,2014,28000,Petrol,Automatic,First,16.5,1198,86.8,5,4.95,Honda
4697,Honda City i VTEC VX Option,Mumbai,2016,28000,Petrol,Manual,First,17.8,1497,117.3,5,8.75,Honda
535,Hyundai Creta 1.6 SX Plus Petrol Automatic,Mumbai,2016,28000,Petrol,Automatic,First,13,1591,121.3,5,11.85,Hyundai
473,Hyundai Elantra 2.0 SX Option AT,Delhi,2016,28000,Petrol,Automatic,First,14.62,1999,149.92,5,13.9,Hyundai
2723,Hyundai Grand i10 Sportz,Kolkata,2013,28000,Petrol,Manual,First,18.9,1197,82,5,3.25,Hyundai
1427,Hyundai i10 Sportz 1.2,Kolkata,2015,28000,Petrol,Manual,First,20.36,1197,78.9,5,3.4,Hyundai
4367,Hyundai i20 Asta,Mumbai,2009,28000,Petrol,Manual,First,17,1197,80,5,2.65,Hyundai
2521,Maruti Ertiga VXI AT Petrol,Mumbai,2017,28000,Petrol,Automatic,First,18.69,1462,103,7,8,Maruti
3397,Maruti Swift Dzire VDI,Kolkata,2014,28000,Diesel,Manual,First,23.4,1248,74,5,4.65,Maruti
467,Maruti Swift Dzire ZXI,Chennai,2017,28000,Petrol,Manual,First,20.85,1197,85.8,5,6.25,Maruti
4186,Mercedes-Benz B Class B180,Delhi,2013,28000,Petrol,Automatic,First,14.8,1595,120.7,5,11.56,Mercedes-Benz
1392,Mercedes-Benz E-Class Facelift,Bangalore,2014,28000,Diesel,Automatic,First,13,2987,261.5,5,31.75,Mercedes-Benz
4333,Renault KWID RXT,Pune,2015,28000,Petrol,Manual,First,25.17,799,53.3,5,2.65,Renault
3801,Tata Safari Storme 2012-2015 EX,,2017,28000,Diesel,Manual,First,14,2179,138.1,7,10.91,Tata
3192,Volkswagen Vento TSI,Chennai,2014,28000,Petrol,Automatic,First,16.93,1197,103.6,5,7.75,Volkswagen
630,Honda Brio E MT,Kochi,2016,27969,Petrol,Manual,First,19.4,1198,86.8,5,4.73,Honda
658,Hyundai EON D Lite Plus,Coimbatore,2016,27904,Petrol,Manual,First,21.1,814,55.2,5,3.55,Hyundai
1841,Hyundai EON Magna,Jaipur,2016,27886,Petrol,Manual,First,22,814,55,5,2.85,Hyundai
1891,Maruti Swift VXI BSIV,Coimbatore,2017,27872,Petrol,Manual,Second,20.4,1197,81.8,5,5.95,Maruti
4002,Volkswagen Polo GT TSI,Mumbai,2017,27853,Petrol,Automatic,First,17.21,1197,103.5,5,8.25,Volkswagen
2635,Ford EcoSport 1.5 Petrol Titanium Plus AT,Coimbatore,2018,27852,Petrol,Automatic,First,14.8,1497,121.36,5,10.44,Ford
1092,Mercedes-Benz M-Class ML 350 4Matic,Coimbatore,2016,27833,Diesel,Automatic,First,9.5,2987,165,5,49.24,Mercedes-Benz
1382,Maruti Baleno Zeta Automatic,Pune,2016,27809,Petrol,Automatic,First,21.4,1197,83.1,5,6.41,Maruti
2260,Honda City 1.5 V MT,Hyderabad,2010,27800,Petrol,Manual,First,17,1497,118,5,5,Honda
3775,Toyota Corolla Altis 1.8 VL CVT,Kochi,2018,27765.98588,Petrol,Automatic,First,14.28,1798,138.03,5,17.49,Toyota
4034,Maruti Swift VVT VXI,Pune,2016,27755,Petrol,Manual,First,22,1197,81.8,5,5.45,Maruti
